id,revenue
3141,7462600.5
3142,3254421.5
3143,208016430.0
3144,2308005.2
3145,1035917.06
3146,881752.4
3147,9051803.0
3148,602635.0
3149,9797792.0
3150,49343724.0
3151,8408339.0
3152,35208520.0
3153,319679.22
3154,2435594.5
3155,22194596.0
3156,6369187.5
3157,8406406.0
3158,213796320.0
3159,5521537.5
3160,14529471.0
3161,714653.94
3162,743528.06
3163,168949810.0
3164,1655265.0
3165,91195.22
3166,80190.01
3167,99795010.0
3168,414876.1
3169,12292373.0
3170,4130127.2
3171,49579576.0
3172,28037288.0
3173,249586.69
3174,399622.94
3175,1481600.9
3176,56634612.0
3177,60023564.0
3178,1867233.6
3179,2470441.2
3180,623045.06
3181,331501.12
3182,169567710.0
3183,50752028.0
3184,78764770.0
3185,97661360.0
3186,51423296.0
3187,8505766.0
3188,11374833.0
3189,53482376.0
3190,10470216.0
3191,6718720.5
3192,1198239.2
3193,240697000.0
3194,59439796.0
3195,201796.73
3196,8072251.0
3197,7552130.0
3198,1667042.0
3199,331614600.0
3200,6901336.5
3201,1441751.2
3202,8768507.0
3203,510938.16
3204,2174967.0
3205,1279370.1
3206,20614732.0
3207,59421320.0
3208,1698652.5
3209,2970954.5
3210,727859600.0
3211,812317.56
3212,73054630.0
3213,11456134.0
3214,3834024.0
3215,3649760.0
3216,13232565.0
3217,373666560.0
3218,2346254.2
3219,190512.14
3220,83571160.0
3221,23464892.0
3222,1163875.8
3223,29635372.0
3224,2503567.8
3225,1255843.4
3226,14914851.0
3227,67647016.0
3228,97851730.0
3229,188033330.0
3230,28405196.0
3231,19958276.0
3232,7320592.5
3233,2332762.8
3234,2988806.8
3235,180000.83
3236,49604.51
3237,9454146.0
3238,1272438.0
3239,54426.664
3240,339992450.0
3241,2805778.0
3242,6844887.5
3243,7792507.0
3244,779038.4
3245,260050.66
3246,12579750.0
3247,8049972.0
3248,70297370.0
3249,28487288.0
3250,376674140.0
3251,1013926.44
3252,13464990.0
3253,78653670.0
3254,2393833.2
3255,160059.31
3256,4702076.0
3257,11166383.0
3258,10355915.0
3259,35241844.0
3260,732915.8
3261,488041440.0
3262,4341611.0
3263,214600.45
3264,269594.2
3265,123409.96
3266,172972.39
3267,42051244.0
3268,222301.28
3269,21319964.0
3270,34577412.0
3271,2389342.5
3272,3619638.0
3273,23785452.0
3274,345062800.0
3275,7688827.5
3276,131350.48
3277,10181972.0
3278,25677868.0
3279,18202676.0
3280,385985660.0
3281,242276.86
3282,3144313.0
3283,153143170.0
3284,51331868.0
3285,68448590.0
3286,266821.0
3287,1224701.5
3288,5235055.0
3289,76978056.0
3290,34823360.0
3291,72088200.0
3292,232040960.0
3293,53249184.0
3294,5977572.0
3295,13948331.0
3296,478306.75
3297,3296792.8
3298,62284652.0
3299,1918598.1
3300,28332744.0
3301,298713.78
3302,7145053.0
3303,3118341.5
3304,10075160.0
3305,39445360.0
3306,307712.3
3307,28225620.0
3308,12864396.0
3309,1123086.4
3310,2693351.5
3311,6826764.0
3312,1023311.4
3313,22040996.0
3314,22811724.0
3315,65630296.0
3316,36902292.0
3317,140392.34
3318,159148.48
3319,10886825.0
3320,4264691.5
3321,14066903.0
3322,8395911.0
3323,124381090.0
3324,2362122.8
3325,141701550.0
3326,409448740.0
3327,35936380.0
3328,14568626.0
3329,5024109.5
3330,127872710.0
3331,6875315.5
3332,80787020.0
3333,295931940.0
3334,2921013.8
3335,7452636.5
3336,4667309.0
3337,185084.02
3338,19014668.0
3339,671328.94
3340,85441780.0
3341,1868578.5
3342,59021010.0
3343,113659910.0
3344,466481.88
3345,1058136.4
3346,23674472.0
3347,184169.14
3348,8200911.0
3349,92043020.0
3350,420272900.0
3351,4914175.5
3352,1080255.1
3353,86403770.0
3354,4530549.5
3355,3687106.2
3356,7450213.5
3357,541162.2
3358,16800464.0
3359,7039809.0
3360,9077027.0
3361,63642616.0
3362,4887143.0
3363,2127942.0
3364,15087151.0
3365,189897.03
3366,109071170.0
3367,102955576.0
3368,1177343.6
3369,23561764.0
3370,113987080.0
3371,73890540.0
3372,35861540.0
3373,18675044.0
3374,2385781.2
3375,68687400.0
3376,24495264.0
3377,23610936.0
3378,9076283.0
3379,166281310.0
3380,17011640.0
3381,8245140.5
3382,270076.44
3383,1311614.4
3384,14152564.0
3385,46695960.0
3386,2140091.8
3387,1818775.1
3388,140093970.0
3389,808582850.0
3390,14125649.0
3391,9993742.0
3392,14325263.0
3393,14567265.0
3394,11623543.0
3395,183535000.0
3396,10143650.0
3397,118412.29
3398,384341540.0
3399,63689250.0
3400,18211112.0
3401,989587.2
3402,457322.75
3403,99095480.0
3404,13285952.0
3405,2149507.0
3406,20788740.0
3407,209891600.0
3408,34808884.0
3409,481527.47
3410,36701400.0
3411,84554660.0
3412,6602147.5
3413,10563028.0
3414,2042522.2
3415,1886849.1
3416,46233172.0
3417,129797256.0
3418,54538056.0
3419,324274600.0
3420,672107.3
3421,27740680.0
3422,619122.2
3423,511981300.0
3424,349290.6
3425,4343296.5
3426,8182240.0
3427,35977804.0
3428,2237985.2
3429,51739896.0
3430,349417380.0
3431,3092065.8
3432,14238394.0
3433,11323422.0
3434,1142385.9
3435,330778200.0
3436,169285600.0
3437,524464.8
3438,19777520.0
3439,39423624.0
3440,8167731.5
3441,66177596.0
3442,4912840.0
3443,715168.0
3444,268846.53
3445,89705464.0
3446,305285.9
3447,12266188.0
3448,9404866.0
3449,5162393.5
3450,125514290.0
3451,12778047.0
3452,57249000.0
3453,88853016.0
3454,20897592.0
3455,3129880.8
3456,49325656.0
3457,6910682.0
3458,9477310.0
3459,630643260.0
3460,38872948.0
3461,3807751.8
3462,4382277.5
3463,27853452.0
3464,105635.93
3465,37832210.0
3466,19163068.0
3467,11669303.0
3468,171574050.0
3469,1306010.1
3470,180174.98
3471,65073120.0
3472,388749.2
3473,33859572.0
3474,26028712.0
3475,216921780.0
3476,9787780.0
3477,14248962.0
3478,12562534.0
3479,183427920.0
3480,11075956.0
3481,2783829.2
3482,2771411.0
3483,794755.94
3484,5805802.0
3485,73888850.0
3486,6204652.0
3487,108211840.0
3488,55695884.0
3489,19699324.0
3490,12704316.0
3491,12178302.0
3492,3073834.0
3493,4511772.0
3494,174695.84
3495,125654900.0
3496,16949776.0
3497,110423816.0
3498,90933736.0
3499,19737424.0
3500,118904.77
3501,62301880.0
3502,88851490.0
3503,21389328.0
3504,30373008.0
3505,1063009.5
3506,130017280.0
3507,110274800.0
3508,15993000.0
3509,19122760.0
3510,18778196.0
3511,6376170.5
3512,209034620.0
3513,3301147.2
3514,17971128.0
3515,1040222.5
3516,13904026.0
3517,633057200.0
3518,67733650.0
3519,5523854.5
3520,9416767.0
3521,158958.27
3522,7070820.5
3523,26459944.0
3524,119031896.0
3525,89996290.0
3526,4025440.5
3527,10699331.0
3528,745727.3
3529,306400420.0
3530,2667930.5
3531,40199190.0
3532,102188664.0
3533,23817824.0
3534,24565400.0
3535,194913070.0
3536,7818456.5
3537,105021240.0
3538,81179510.0
3539,18720372.0
3540,8272644.5
3541,22726692.0
3542,22889828.0
3543,744990.2
3544,30693372.0
3545,277353.44
3546,484390.47
3547,209467660.0
3548,242702350.0
3549,790201.7
3550,15076450.0
3551,165016260.0
3552,71687690.0
3553,41734664.0
3554,102897656.0
3555,115682344.0
3556,28445804.0
3557,11846514.0
3558,240845780.0
3559,30215092.0
3560,1466077.9
3561,6429925.0
3562,11571515.0
3563,5218924.0
3564,738408.44
3565,5956869.0
3566,54444824.0
3567,695876.9
3568,4726209.5
3569,147563420.0
3570,778131.75
3571,53976640.0
3572,193635790.0
3573,4650935.5
3574,3603872.8
3575,4358408.0
3576,12343826.0
3577,29514600.0
3578,84683130.0
3579,36753868.0
3580,42202060.0
3581,12185040.0
3582,185508350.0
3583,426030.62
3584,18272560.0
3585,4913983.5
3586,19674616.0
3587,1427718.4
3588,939233.06
3589,30577908.0
3590,29620340.0
3591,447513860.0
3592,216041.38
3593,245847.75
3594,18779632.0
3595,26481300.0
3596,7915991.0
3597,16545329.0
3598,34547156.0
3599,5390592.0
3600,1577095.8
3601,165028.23
3602,322865.66
3603,17786064.0
3604,7278851.0
3605,54497188.0
3606,131500.39
3607,103462080.0
3608,294952000.0
3609,1303044.1
3610,19680732.0
3611,322030.16
3612,4834497.0
3613,4265391.0
3614,118966296.0
3615,31422620.0
3616,11920222.0
3617,7319294.0
3618,53659656.0
3619,190698.64
3620,229869700.0
3621,209591950.0
3622,279336960.0
3623,115945656.0
3624,32721.89
3625,5288930.5
3626,18183140.0
3627,15649632.0
3628,395771900.0
3629,943237.44
3630,60799.03
3631,104868710.0
3632,7334561.5
3633,30807152.0
3634,4697437.0
3635,806965.2
3636,59315332.0
3637,1145686.2
3638,21624172.0
3639,92492136.0
3640,275709500.0
3641,2789564.2
3642,414418.97
3643,6521335.5
3644,4822174.5
3645,14156829.0
3646,7226953.5
3647,2510822.0
3648,4449209.0
3649,7597503.5
3650,4478719.5
3651,727185150.0
3652,90491150.0
3653,200713230.0
3654,1099365.8
3655,20936808.0
3656,2187395.8
3657,51927.504
3658,4058645.5
3659,124490264.0
3660,332721400.0
3661,16588588.0
3662,8406567.0
3663,573075900.0
3664,184199.34
3665,950746.9
3666,13786407.0
3667,121185270.0
3668,64205052.0
3669,5793208.0
3670,22721232.0
3671,17970408.0
3672,10972797.0
3673,90834230.0
3674,8466975.0
3675,250836290.0
3676,143517730.0
3677,4084696.8
3678,4421229.0
3679,50989652.0
3680,1934079.2
3681,11511155.0
3682,122754870.0
3683,4390338.5
3684,208202200.0
3685,178924050.0
3686,699427.1
3687,143076030.0
3688,6385767.5
3689,176022.7
3690,105770860.0
3691,1535837.4
3692,105188.875
3693,105553010.0
3694,111097310.0
3695,25194616.0
3696,24737820.0
3697,2045582.8
3698,57839156.0
3699,3037063.8
3700,5805381.0
3701,1684205.9
3702,131305.53
3703,105154330.0
3704,111354650.0
3705,4323443.5
3706,56435340.0
3707,301735.25
3708,9801792.0
3709,266277400.0
3710,23182672.0
3711,6214879.0
3712,37445332.0
3713,12919205.0
3714,307822.97
3715,2741639.8
3716,1667495.1
3717,354888.25
3718,8239457.0
3719,88870470.0
3720,29722096.0
3721,101054.49
3722,10132010.0
3723,104417.87
3724,9427981.0
3725,39960300.0
3726,1971200.9
3727,14592877.0
3728,114314320.0
3729,4271541.5
3730,100636810.0
3731,105335390.0
3732,3226300.2
3733,371452350.0
3734,214065630.0
3735,4339421.0
3736,10721680.0
3737,8229240.5
3738,595226.25
3739,2325472.8
3740,1106133.2
3741,6295152.5
3742,142361470.0
3743,78376330.0
3744,89174240.0
3745,26278580.0
3746,250208900.0
3747,64270.61
3748,1794959.6
3749,12900590.0
3750,960751.06
3751,6722739.0
3752,2532429.2
3753,2219948.8
3754,79567770.0
3755,68726720.0
3756,584954.0
3757,389628580.0
3758,54511744.0
3759,5634253.5
3760,28983232.0
3761,18083424.0
3762,313576160.0
3763,14169040.0
3764,19264436.0
3765,2440342.2
3766,757429.7
3767,40180180.0
3768,2460849.8
3769,4193963.2
3770,2372657.2
3771,6579124.0
3772,7284538.5
3773,86841270.0
3774,17022512.0
3775,168547150.0
3776,71662670.0
3777,1042550.44
3778,125732.695
3779,44625896.0
3780,405374.1
3781,23091720.0
3782,892285.75
3783,6503839.5
3784,599658.44
3785,280565630.0
3786,6699084.5
3787,202407090.0
3788,618626050.0
3789,2559320.8
3790,463490.4
3791,5674860.0
3792,99246.98
3793,1997488.0
3794,1123077.8
3795,227055600.0
3796,4792466.5
3797,10205031.0
3798,72632120.0
3799,4898907.0
3800,3875080.8
3801,19415564.0
3802,71170.84
3803,10124978.0
3804,247195.34
3805,1176025.1
3806,53137680.0
3807,772004.9
3808,110805.9
3809,20039716.0
3810,3297550.8
3811,8732281.0
3812,5618435.5
3813,122856.625
3814,1362376.0
3815,107082380.0
3816,169833140.0
3817,267526670.0
3818,24869196.0
3819,29607912.0
3820,153480320.0
3821,13940990.0
3822,6558939.5
3823,4897781.5
3824,2945496.2
3825,19297388.0
3826,92611820.0
3827,108646980.0
3828,1147405.1
3829,276487.47
3830,103710430.0
3831,2045290.1
3832,178696560.0
3833,6108084.5
3834,1455104.5
3835,6811507.5
3836,1949395.4
3837,29998660.0
3838,44890710.0
3839,1082790.4
3840,5028625.0
3841,5750806.5
3842,1533729.6
3843,1442784.2
3844,701534.75
3845,39942.89
3846,707788.5
3847,119863.54
3848,4201974.0
3849,50144296.0
3850,6002278.0
3851,9374045.0
3852,2850976.8
3853,58430940.0
3854,106525.49
3855,1113323.5
3856,14231904.0
3857,232520770.0
3858,242218.86
3859,25408596.0
3860,8645037.0
3861,17203796.0
3862,3918845.0
3863,63057800.0
3864,5470403.0
3865,121438870.0
3866,4243311.5
3867,1460782.9
3868,3734580.2
3869,49033276.0
3870,28750116.0
3871,508828100.0
3872,8629625.0
3873,16203078.0
3874,780170.0
3875,44778090.0
3876,1023078.1
3877,47827856.0
3878,356510240.0
3879,456533540.0
3880,6778523.5
3881,122647.31
3882,4660966.0
3883,1882971.8
3884,504014940.0
3885,4388019.5
3886,58137456.0
3887,4592543.5
3888,9118169.0
3889,1158021.1
3890,119828950.0
3891,9132685.0
3892,919090.6
3893,351100260.0
3894,83730230.0
3895,20330500.0
3896,19168920.0
3897,12651166.0
3898,7009689.0
3899,393150620.0
3900,39763380.0
3901,906475.56
3902,255425.81
3903,1808784.0
3904,10047756.0
3905,16389541.0
3906,109648536.0
3907,7996739.5
3908,19831080.0
3909,1142049.2
3910,25206584.0
3911,1166843.1
3912,16630469.0
3913,118356570.0
3914,16661489.0
3915,471563940.0
3916,222881.02
3917,3358842.2
3918,6920726.5
3919,84151944.0
3920,33828010.0
3921,184842.53
3922,6028656.0
3923,59516600.0
3924,38985884.0
3925,252294460.0
3926,3793851.0
3927,210554800.0
3928,98120296.0
3929,71091290.0
3930,1229748.1
3931,843315.6
3932,2860481.5
3933,4126654.8
3934,73517580.0
3935,72540.33
3936,3629063.8
3937,199691000.0
3938,19810100.0
3939,44386170.0
3940,5588254.0
3941,30316348.0
3942,250729620.0
3943,895847940.0
3944,11899709.0
3945,56541360.0
3946,2324483.8
3947,85892264.0
3948,2814879.8
3949,549983.6
3950,260478.06
3951,4796833.0
3952,52697716.0
3953,97486980.0
3954,612609500.0
3955,6626925.5
3956,3642218.2
3957,6920152.5
3958,504708.22
3959,4110503.5
3960,247271.03
3961,29741092.0
3962,1013967.06
3963,22250632.0
3964,651629500.0
3965,89972610.0
3966,9975821.0
3967,193343870.0
3968,16073887.0
3969,3820231.2
3970,44884290.0
3971,10169298.0
3972,41168584.0
3973,50481996.0
3974,739446.5
3975,124689640.0
3976,66808676.0
3977,96280670.0
3978,258649660.0
3979,6279874.0
3980,157447.4
3981,220061.58
3982,3502977.8
3983,35515470.0
3984,87741170.0
3985,8551052.0
3986,856490400.0
3987,37336788.0
3988,8694372.0
3989,21950296.0
3990,2075841.1
3991,3827816.8
3992,166014.34
3993,5713437.0
3994,16340722.0
3995,18392424.0
3996,70355980.0
3997,4628647.5
3998,118002000.0
3999,6755993.0
4000,60624170.0
4001,8272644.5
4002,27468316.0
4003,244497.92
4004,77182560.0
4005,729802.25
4006,47149444.0
4007,493491.75
4008,4500448.5
4009,9754681.0
4010,203248.77
4011,33606330.0
4012,65006876.0
4013,80662000.0
4014,213372.95
4015,43383360.0
4016,24712872.0
4017,9970324.0
4018,54227704.0
4019,405677760.0
4020,6241929.5
4021,60346020.0
4022,5296355.0
4023,190011900.0
4024,51501430.0
4025,97104.09
4026,149039680.0
4027,13069523.0
4028,1113333.0
4029,64499.83
4030,20527548.0
4031,74736740.0
4032,127225.484
4033,40101.867
4034,67953.95
4035,23704612.0
4036,1538923.6
4037,14808467.0
4038,8847010.0
4039,28548644.0
4040,3292745.8
4041,1711818.5
4042,22552840.0
4043,8824823.0
4044,19914092.0
4045,74091930.0
4046,3006018.0
4047,736058750.0
4048,3205280.5
4049,199162.7
4050,1273545.1
4051,546625340.0
4052,1979342.5
4053,788310.2
4054,526429.1
4055,3639083.0
4056,3677193.0
4057,171409.08
4058,2499014.0
4059,4882410.0
4060,31418188.0
4061,287426750.0
4062,15366360.0
4063,24228596.0
4064,642317900.0
4065,115665350.0
4066,4789917.0
4067,31095892.0
4068,4151907.0
4069,17815092.0
4070,1674500.5
4071,6921037.0
4072,7661722.5
4073,188672430.0
4074,184540.64
4075,16630501.0
4076,32661208.0
4077,243328100.0
4078,3525055.5
4079,47596890.0
4080,6786143.0
4081,15038397.0
4082,195976980.0
4083,105338810.0
4084,964102.1
4085,14050679.0
4086,225564690.0
4087,10132899.0
4088,59732336.0
4089,11028736.0
4090,2493017.8
4091,6721764.5
4092,32476092.0
4093,13645296.0
4094,2988778.2
4095,341745280.0
4096,7906620.5
4097,33186940.0
4098,1550715.5
4099,4821200.0
4100,40607780.0
4101,38561610.0
4102,3351927.2
4103,39957936.0
4104,5269079.5
4105,447640.66
4106,4063723.0
4107,731543.6
4108,3901486.5
4109,1517552.0
4110,22157208.0
4111,4764981.0
4112,12471002.0
4113,2391152.2
4114,134145496.0
4115,4580126.5
4116,22409452.0
4117,8911008.0
4118,51622100.0
4119,4244630.5
4120,2136800.2
4121,8523899.0
4122,109306504.0
4123,8233558.0
4124,32009328.0
4125,8403705.0
4126,3188046.8
4127,7497605.0
4128,12339071.0
4129,709221.6
4130,2957317.8
4131,53525950.0
4132,112890110.0
4133,22721272.0
4134,16967828.0
4135,22945256.0
4136,510837120.0
4137,5089051.0
4138,73207930.0
4139,4699175.5
4140,2783914.2
4141,2969178.5
4142,50842036.0
4143,22425232.0
4144,991232.56
4145,52618976.0
4146,2120950.0
4147,63299.883
4148,9522754.0
4149,11507665.0
4150,1364273.0
4151,705817.56
4152,4469810.0
4153,30801044.0
4154,872390.2
4155,41188690.0
4156,2243860.2
4157,3512287.2
4158,7096261.5
4159,80652770.0
4160,309218460.0
4161,17468020.0
4162,4333094.0
4163,18705060.0
4164,1100171.2
4165,11128175.0
4166,1621055.6
4167,8002911.5
4168,240472.61
4169,1835121.4
4170,7503900.0
4171,83750200.0
4172,79259820.0
4173,2524004.8
4174,9842145.0
4175,3443952.8
4176,15864032.0
4177,322557.9
4178,446038800.0
4179,164248.81
4180,114783190.0
4181,20405128.0
4182,4339243.0
4183,93983810.0
4184,10588707.0
4185,1960209.9
4186,9333546.0
4187,11931687.0
4188,11360003.0
4189,644292.6
4190,100664.65
4191,902923.44
4192,18194.186
4193,224116030.0
4194,102203280.0
4195,10775228.0
4196,2688804.0
4197,49828052.0
4198,775382.0
4199,22306128.0
4200,79867304.0
4201,52427830.0
4202,3005404.8
4203,18252636.0
4204,57299800.0
4205,11843215.0
4206,31576848.0
4207,406620540.0
4208,668325440.0
4209,19344632.0
4210,134667180.0
4211,27534148.0
4212,309417900.0
4213,1828880.6
4214,14995090.0
4215,940618.9
4216,2373266.2
4217,603082.3
4218,46556604.0
4219,33907980.0
4220,14680817.0
4221,120906.11
4222,621071.4
4223,49884156.0
4224,578568.75
4225,9623233.0
4226,21056832.0
4227,22014444.0
4228,131947.11
4229,95952880.0
4230,23504132.0
4231,11434348.0
4232,8616862.0
4233,122581970.0
4234,8147931.5
4235,549485.06
4236,6889164.5
4237,2191703.5
4238,27974416.0
4239,70251390.0
4240,286070370.0
4241,279980260.0
4242,3053405.5
4243,1734420.1
4244,126838640.0
4245,722477.0
4246,98305.164
4247,68014056.0
4248,1423772.5
4249,19684336.0
4250,58156308.0
4251,449704.34
4252,119802664.0
4253,31704124.0
4254,40959304.0
4255,50171850.0
4256,275541800.0
4257,38575660.0
4258,31654216.0
4259,552051.44
4260,277568400.0
4261,2988570.2
4262,3168928.8
4263,1546298.5
4264,471867140.0
4265,14078256.0
4266,35683660.0
4267,3994419.0
4268,12704461.0
4269,5652277.5
4270,192616910.0
4271,28910244.0
4272,270477.78
4273,57819744.0
4274,18137140.0
4275,1809750.2
4276,24187132.0
4277,58937764.0
4278,7999600.0
4279,56243524.0
4280,356519.25
4281,1023978.1
4282,19320184.0
4283,359765.0
4284,12387129.0
4285,30629.951
4286,403190000.0
4287,39844160.0
4288,70535496.0
4289,19690760.0
4290,20468044.0
4291,11340800.0
4292,6176968.0
4293,895113.7
4294,175111280.0
4295,108266136.0
4296,10003030.0
4297,29473140.0
4298,1075931.9
4299,4942422.5
4300,34530816.0
4301,6838597.5
4302,2574437.0
4303,4927794.5
4304,21231052.0
4305,55510290.0
4306,79914840.0
4307,268704.78
4308,151994.22
4309,21266720.0
4310,3193435.8
4311,1881218.1
4312,29906056.0
4313,282319360.0
4314,7349118.0
4315,252558300.0
4316,337284830.0
4317,384563.25
4318,34591532.0
4319,651179.6
4320,2025019.8
4321,15351215.0
4322,4280076.5
4323,5517389.5
4324,7248185.0
4325,2583515.0
4326,16455226.0
4327,22069436.0
4328,1640089.1
4329,110938.49
4330,277089660.0
4331,118190090.0
4332,63373100.0
4333,2450998.8
4334,53311480.0
4335,87355930.0
4336,27011220.0
4337,65765.09
4338,140464000.0
4339,61014516.0
4340,11009274.0
4341,8932058.0
4342,2901116.8
4343,13731585.0
4344,1600396.8
4345,5388484.5
4346,6996432.0
4347,76099950.0
4348,137623.47
4349,244829940.0
4350,2131140.5
4351,82217310.0
4352,1524658.8
4353,34249616.0
4354,8915752.0
4355,32221024.0
4356,424692.75
4357,128412616.0
4358,8072235.5
4359,13717658.0
4360,65615524.0
4361,76254550.0
4362,3544874.8
4363,20465192.0
4364,29804580.0
4365,3104235.8
4366,14735999.0
4367,20772372.0
4368,133419544.0
4369,19060964.0
4370,132255330.0
4371,27829556.0
4372,6601845.0
4373,10384556.0
4374,29529856.0
4375,1714793.9
4376,85435.43
4377,3922853.5
4378,11865735.0
4379,140133520.0
4380,89443210.0
4381,59461000.0
4382,504114900.0
4383,160308180.0
4384,73347690.0
4385,84585.47
4386,166070860.0
4387,59947136.0
4388,1747719.9
4389,288838600.0
4390,2202885.2
4391,493985.7
4392,91592240.0
4393,50105770.0
4394,6457061.5
4395,3681674.0
4396,48408810.0
4397,40827096.0
4398,113543990.0
4399,459441.62
4400,4661721.5
4401,22075160.0
4402,4265350.0
4403,8447650.0
4404,56145452.0
4405,24605680.0
4406,1068667.1
4407,1738566.8
4408,182261.3
4409,1187593.1
4410,11264334.0
4411,2847604.5
4412,41762772.0
4413,86937720.0
4414,986336.6
4415,10141638.0
4416,64299.176
4417,156489550.0
4418,90383.33
4419,9001392.0
4420,270261820.0
4421,5054029.5
4422,639290.25
4423,1674510.1
4424,3573798.8
4425,2663253.0
4426,6277916.0
4427,58536240.0
4428,845622.94
4429,4029139.0
4430,141954.77
4431,82348.96
4432,114284890.0
4433,203730960.0
4434,470817100.0
4435,16257407.0
4436,14978425.0
4437,620395.3
4438,1972630.0
4439,15274285.0
4440,605199.7
4441,27134376.0
4442,357320.84
4443,126485.57
4444,753580.75
4445,8043840.5
4446,466342.22
4447,146948340.0
4448,11678789.0
4449,5852744.0
4450,5344930.0
4451,552735500.0
4452,44601216.0
4453,762860.1
4454,1382535.0
4455,3531691.2
4456,86971890.0
4457,1615992.9
4458,2256379.2
4459,12631540.0
4460,14399006.0
4461,19256868.0
4462,33608380.0
4463,865787.75
4464,16901320.0
4465,2622698.2
4466,1044648.44
4467,12365860.0
4468,309622.16
4469,16629201.0
4470,49417000.0
4471,792347.8
4472,96905416.0
4473,13055596.0
4474,6728306.5
4475,3008596.5
4476,95534.82
4477,25183760.0
4478,2573766.8
4479,699233.06
4480,39054280.0
4481,1699341.1
4482,3240930.0
4483,1996290.1
4484,1300408.6
4485,11457838.0
4486,23111328.0
4487,12964576.0
4488,76379150.0
4489,48893750.0
4490,417491.28
4491,97632860.0
4492,23889344.0
4493,975184.8
4494,23062888.0
4495,34608160.0
4496,51682196.0
4497,11424145.0
4498,4637599.5
4499,84068.12
4500,168443360.0
4501,154702080.0
4502,21218340.0
4503,199943700.0
4504,10214593.0
4505,586831.4
4506,127941260.0
4507,929544.2
4508,993619.5
4509,459345.66
4510,7721578.5
4511,147311740.0
4512,74429.836
4513,49497656.0
4514,6339004.0
4515,273583200.0
4516,3662144.5
4517,1476265.2
4518,157066370.0
4519,92718750.0
4520,4602795.0
4521,23174272.0
4522,82068000.0
4523,31764896.0
4524,4787524.0
4525,88997.75
4526,3340904.2
4527,12659470.0
4528,2280674.5
4529,712409.06
4530,1219158.0
4531,4067712.8
4532,9581603.0
4533,62889760.0
4534,2314662.0
4535,131931320.0
4536,26734800.0
4537,8261748.5
4538,10766538.0
4539,2505394.8
4540,161848940.0
4541,5187261.5
4542,67991620.0
4543,30166548.0
4544,3635857.0
4545,195014.78
4546,314905.88
4547,884174.2
4548,29123488.0
4549,1415491.0
4550,24793604.0
4551,905521500.0
4552,127771530.0
4553,1639637.1
4554,662907000.0
4555,247609.66
4556,4004133.2
4557,17553152.0
4558,1757972.1
4559,17824608.0
4560,121112490.0
4561,48033550.0
4562,1538231.0
4563,246701220.0
4564,225029.84
4565,444694.5
4566,42552370.0
4567,7504479.5
4568,3935890.5
4569,2162842.0
4570,4771447.5
4571,1684418.0
4572,11722620.0
4573,3580464.8
4574,189519.27
4575,312965.22
4576,4865143.0
4577,15291191.0
4578,2908130.5
4579,2914366.2
4580,133044460.0
4581,3366506.8
4582,53149944.0
